Gene 	gene.1	Gene.2	  Oocyte	 Zygote	2cell 	4cell 	8cell 	Morulae	Blastocyst	hESC.p0	hESC.p10
MER34C_	LTR	ERV1	34.65665952	22.63129614	23.57864579	34.85872699	14.53718131	8.871516421	3.25832962	3.069403144	3.277930678
Tigger14a	DNA	TcMar-Tigger	25.80522294	34.99159989	26.86081477	16.40312112	12.61796965	17.81789531	9.033330297	20.80407895	21.78035422
MSTD-int	LTR	ERVL-MaLR	3.614944064	5.857614873	5.823994523	6.35261686	14.58357768	22.61782121	5.056010296	15.30473052	6.029254355
Charlie22a	DNA	hAT-Charlie	22.15665595	23.3427457	16.99328858	22.66907822	13.89589515	11.9011182	7.818826187	14.78065762	16.07061122
L1MC4a	LINE	L1	134.1749521	174.3854914	144.892901	152.8886503	214.5477597	214.1348058	111.733716	177.029125	212.4319337
Ricksha_a	DNA	MULE-MuDR	4.650662681	2.984219492	2.679550237	2.878076225	2.251671624	0.758890224	1.440780334	0.15236517	2.789129295
LFSINE_Vert	SINE	tRNA	156.0276528	157.0098136	171.5646724	202.2753561	130.9647577	67.80495747	87.86824436	71.05639612	100.4010354
L1MDb	LINE	L1	36.29377772	21.61988617	20.73615296	15.12730126	11.00444094	11.04165459	19.04595638	27.20816074	28.57704499
L1MDa	LINE	L1	183.0766038	371.9776579	434.7343115	579.9589251	278.3889594	171.1358225	64.94284834	126.5346528	156.5389388
LTR75	LTR	ERVL	3.462200273	1.908173782	1.421586371	2.814120972	6.543312097	4.528046748	4.958598204	2.953543261	4.819844228
7SLRNA	srpRNA	srpRNA	25.84832694	50.88950928	38.39586314	25.83042212	36.7083418	29.01451194	20.94352937	49.72471962	42.30767539
MER6B	DNA	TcMar-Tigger	15.07537402	14.8705045	12.7095322	10.26212308	10.41074464	9.23921211	6.783795419	6.348034322	8.13325377
LOR1-int	LTR	ERV1	20.00736923	20.7406164	14.05569057	19.44110878	35.57930146	37.7154596	18.99539551	28.95542102	24.84103328
LTR72	LTR	ERV1	2.045167019	1.389968833	0.932061212	2.89875493	8.891120642	6.072385583	1.301688106	2.438680701	5.850668754
Cheshire_Mars_	DNA	hAT-Charlie	0	0.082173499	0.168473695	0.003921902	0	0.098405489	0.09170154	2.711381218	0.350340774
HERVP71A-int	LTR	ERV1	0.097982287	0.206631285	0.250365604	0.547881846	5.278645119	6.062455423	1.239724233	4.390910701	2.438738738
L1P3b	LINE	L1	0.34842124	0.352360689	0.402008731	1.225430246	1.782996268	4.885841912	0.884756911	3.200103627	4.642810654
LTR73	LTR	ERV1	4.707055784	4.458616369	3.649989273	4.702109124	5.144795406	7.896062849	0.411396715	3.398502091	1.629752725
HERV35I-int	LTR	ERV1	4.478691066	8.194674486	9.691132164	9.266935447	16.1760086	10.73548301	17.22607304	9.131074826	8.372988936
MER68	LTR	ERVL	28.80367628	26.91418386	18.94053129	32.52067358	38.27109207	35.00943238	28.63096185	32.85868295	41.28412148
LTR108d_Mam	LTR	ERVL	0.468793129	0.348549901	0.132914146	0.348555055	0.405689705	0.099688597	0.181404623	0	0.756425345
tRNA-Tyr-TAT	tRNA	tRNA	0	0	0	0	0.169750914	0.010444225	0	0.064206411	0.005337537
MER110-int	LTR	ERV1	29.5906204	14.02094812	11.96215004	13.10088252	10.23152468	5.030558928	2.095903027	1.77776452	2.388514504
Tigger2a	DNA	TcMar-Tigger	254.4958201	187.6309085	75.00583389	122.0564955	93.55965685	48.73665997	17.76028831	43.04376304	51.55676967
Tigger2b	DNA	TcMar-Tigger	4.239131046	2.839730469	3.168058942	1.757622562	0.672039112	0.370461278	0.072598081	0.811449056	1.294689871
MLT1C-int	LTR	ERVL-MaLR	2.995788542	3.975361395	3.141922976	10.71914365	8.781592417	5.529831911	1.828525075	3.568573972	6.388768591
HY1	scRNA	scRNA	2.221283195	1.379463532	1.379564681	1.755118471	11.08873082	6.523388084	5.335034157	18.16788179	20.50668329
HY3	scRNA	scRNA	23.79275196	20.9276005	23.42007427	20.82834012	14.49973848	13.0820569	8.493216963	18.82898234	19.52154945
HY4	scRNA	scRNA	1.27024298	0.877794417	0.539344079	0.42077637	2.708653862	1.829321691	1.229612819	2.383314413	3.123782423
HY5	scRNA	scRNA	0	0	0	0	0	0.021253505	0.001161731	0.047052624	0.205380259
MER87	LTR	ERV1	0.140773263	0.251203982	0.419541198	2.124751854	3.595225201	1.200431816	0.613864818	0.51812012	1.668545692
MER89	LTR	ERV1	29.76219699	56.55504031	41.5008359	43.735397	14.8654669	16.14392451	3.857758625	8.508035402	9.321643745
HUERS-P3b-int	LTR	ERV1	6.304855046	5.235040942	3.911442132	9.103753591	17.53042366	14.68627564	15.80131825	13.20887444	17.78329956
U4	snRNA	snRNA	6.01597485	4.425388937	7.32703195	3.647126143	2.650649484	1.196639497	1.481184846	2.462536546	1.567291724
MER92-int	LTR	ERV1	33.06110464	37.93392178	42.34540713	36.40635298	21.93763397	15.16383777	9.118342568	6.36277785	5.749479558
5S	rRNA	rRNA	9.885978987	23.5365875	65.90591478	6.780656005	13.21863616	7.939588753	8.920141805	11.43306063	9.666407647
LTR50	LTR	ERVL	84.92243453	79.93440971	70.33177209	53.86413272	46.15225343	39.32070251	21.16292401	25.97281028	24.57541434
LTR19B	LTR	ERV1	1.823421804	1.798940715	1.756287934	2.126793478	10.6697014	6.566427027	3.300636804	3.350081246	4.008380809
LTR19C	LTR	ERV1	1.588427803	2.316264218	2.096146018	2.919451162	2.053694471	2.775261127	3.306844928	1.065304517	1.969887429
LTR19A	LTR	ERV1	4.041896561	7.178116818	6.917462372	9.595979697	9.705219955	8.815286886	4.840799533	16.86901163	17.12813819
MLT1J2	LTR	ERVL-MaLR	112.2635953	102.9644909	81.69085636	138.5469018	99.37001368	60.04193326	18.08377128	35.82146169	41.74032909
Tigger3a	DNA	TcMar-Tigger	44.42336475	34.65821338	24.63729599	45.10382621	139.3097054	80.83466384	65.46821827	125.7546918	114.5982428
MLT1J1	LTR	ERVL-MaLR	83.376447	72.35088019	69.48983727	88.61319179	67.43078327	57.77599954	16.54258439	34.47352915	27.95752403
LTR2C	LTR	ERV1	84.22907454	35.80605011	46.86365799	18.43040426	24.2693418	13.78430523	56.04920217	54.75815681	51.19269119
LTR2B	LTR	ERV1	16.13035977	18.06149607	15.9387717	17.10330425	25.24759937	19.04378615	23.69076751	20.08276572	14.36583405
HAL1M8	LINE	L1	28.90530663	30.48131222	21.31264475	39.58034638	78.85113123	55.06486698	23.75730128	52.60116959	50.7607375
ORSL	DNA	hAT-Tip100	8.054702016	8.719658308	5.494812093	7.369163073	9.547034155	7.89672723	2.720045208	5.445744034	8.474611285
MSR1	Satellite	Satellite	1.1059121	2.687847499	2.795404809	2.501451264	3.895881985	3.0399513	0.910844902	3.626771597	4.526968868
Tigger8	DNA	TcMar-Tigger	9.987479675	8.197088739	6.172269896	7.094335489	14.49333206	10.98101284	5.058756007	12.50768618	8.983620843
LTR49-int	LTR	ERV1	29.09075353	25.0209178	18.90943318	26.60142777	41.10263923	49.33571338	25.63383235	43.97115053	38.42905692
MER31-int	LTR	ERV1	31.76099586	49.87894044	54.15065195	39.97829951	19.00706292	19.15786017	12.73781329	12.88842848	13.64176618
Tigger1	DNA	TcMar-Tigger	332.7091988	350.977331	300.0673278	336.7512154	550.0596358	431.3851088	173.5503245	400.6790158	441.0190922
tRNA-Ala-GCY_	tRNA	tRNA	0	0	0.032489017	0.006278097	0.075598379	0.040014272	0.171743386	0.375864436	0.013886826
Kanga1d	DNA	TcMar-Tc2	5.283713038	4.817343019	2.980905163	3.253491503	2.92162587	4.127756459	1.411745255	3.535372962	4.721708215
Tigger2	DNA	TcMar-Tigger	101.0272151	91.19481065	55.91473915	54.24520801	119.369695	103.9903287	33.48861133	118.034348	128.0492426
Kanga1b	DNA	TcMar-Tc2	16.27066668	6.079911363	5.400391905	8.653401737	10.36000924	7.15686819	0.586314602	3.628929581	3.403636537
Kanga1c	DNA	TcMar-Tc2	5.421064207	3.545395279	2.297885754	4.765140479	10.37479166	12.29088162	3.712519783	7.906669408	10.26465175
Tigger7	DNA	TcMar-Tigger	30.95365445	32.62471305	23.86204595	31.38817343	37.31408688	32.54807602	31.56679177	64.19644119	65.41847662
Kanga1a	DNA	TcMar-Tc2	7.795131981	5.588254763	4.039663466	6.379144742	15.99987916	22.27332905	27.52962678	11.5876476	10.99015076
L1M3b	LINE	L1	47.5925718	76.26411362	40.80231582	42.52256626	12.92230263	10.60666739	10.5836754	12.09665536	9.368555652
LTR10A	LTR	ERV1	7.859452991	23.89131214	18.49588086	7.340622943	8.777580446	10.17294409	4.682670926	17.32407768	20.29525813
tRNA-Asp-GAY	tRNA	tRNA	0	0	0.053036598	0.224729519	0.633425439	0.245404138	0.007245438	0.040060658	0.049616832
LTR10C	LTR	ERV1	3.758529916	5.918723405	5.246904644	9.492976172	24.4936687	11.45566917	3.927943215	9.086096797	10.46398208
LTR10B	LTR	ERV1	0.231733097	3.001770622	4.331103083	0.579034574	2.228155832	1.355923049	0.025687006	1.591265752	4.689924945
LTR10E	LTR	ERV1	2.007435743	2.021136087	1.902339303	2.681802115	6.785753525	8.255345663	1.905080422	9.518745124	4.18634509
LTR10D	LTR	ERV1	1.149842851	2.956662527	2.764418649	2.529743609	6.507183126	5.37408874	1.759754154	3.240507983	7.646650828
LTR10G	LTR	ERV1	0.12874344	0.951989472	0.439810507	0.332232754	1.364634853	2.114792052	0.147870121	7.903134422	7.361332432
AluY	SINE	Alu	2023.187087	1646.696828	1733.454487	1271.709888	2239.428467	2252.910757	1228.341678	1819.61891	2932.35409
LTR16D1	LTR	ERVL	2.237075952	1.254212531	1.650288857	1.183343829	9.516804844	11.59931387	4.962601362	12.37727834	21.24727568
LTR16D2	LTR	ERVL	2.558073363	3.911787991	2.782770361	3.520309794	1.015345059	1.5404578	0.303024117	5.021077899	0.953941878
Charlie10b	DNA	hAT-Charlie	1.053556083	1.612049922	0.564658681	2.113696487	6.94054208	2.80320967	0.845997689	2.844360558	5.191688549
MER57B1	LTR	ERV1	7.062142119	18.83360032	15.49917108	11.95551847	13.98856315	13.64782545	5.83004083	9.376221326	9.743974469
tRNA-Thr-ACY	tRNA	tRNA	0.041095457	0.251542414	0.118820513	0.418970536	0.29191686	0.061743397	0.001554802	0.386558226	0.345161086
MER57B2	LTR	ERV1	14.61841389	16.40947426	12.9824681	13.61215837	19.59031608	11.875853	18.11423076	31.58313295	29.9271145
MamSINE1	SINE	tRNA	58.14586213	47.7988942	49.56675394	33.04105645	26.55824655	16.46444395	20.24570096	32.34599091	25.98119785
HERVL40-int	LTR	ERVL	18.75473774	20.84502404	16.51521476	27.43461375	20.15305634	13.4950961	6.640115634	16.82635518	15.60903909
MER53	DNA	hAT	46.37585976	133.1414049	76.94151927	62.38814087	42.06216967	34.22958695	18.35196425	26.15147336	30.69444027
MER50	LTR	ERV1	117.4052933	186.0292332	155.9764748	113.4887831	57.19540434	41.63754654	9.824074158	32.94376771	25.23692646
MER52-int	LTR	ERV1	2.015332121	1.317991454	1.911057141	3.922216672	7.545163287	8.989729592	0.819753097	3.18785069	5.901540686
MER87B	LTR	ERV1	4.144269795	5.22627022	4.734204768	5.740935346	2.521251272	3.688177085	0.362386983	3.509737365	4.99645155
MamRep434	DNA	TcMar-Tigger	54.75244151	83.72863947	63.05596913	60.7818128	28.27868014	17.58765099	26.54218711	45.89056204	42.67085342
HERVFH19-int	LTR	ERV1	1.24170485	1.810873482	2.535371422	2.237276561	7.478574373	2.226450052	0.753012197	3.479875687	4.19506233
HERVK14C-int	LTR	ERVK	2.004945486	4.779751707	7.974642611	2.323112831	9.900437395	9.602807439	0.918840508	2.970782953	0.978629019
HAL1ME	LINE	L1	361.1333487	340.5314076	259.3565265	156.3200825	154.2785727	253.0642673	161.8738723	818.8113109	636.1275842
LTR28	LTR	ERV1	9.473027839	24.48541719	32.03202786	30.0132296	8.184810275	2.98581715	0.740964899	1.307805717	0.503856063
MLT1A1-int	LTR	ERVL-MaLR	21.16771495	12.59983823	9.770534799	33.11636213	28.22920921	7.692888849	5.20388032	2.826969436	3.880976109
FLAM_C	SINE	Alu	490.2372808	442.6102842	438.6229383	314.006428	1088.737348	897.3796572	359.0646912	584.2416072	737.8735014
LTR81AB	LTR	Gypsy	3.18427958	5.258467121	4.513683119	4.793967938	1.30579675	1.219127951	0.119067787	0.945264294	1.08301524
FLAM_A	SINE	Alu	225.4452382	221.9363684	204.9546364	184.5947238	290.3830158	248.2011191	202.1112507	267.1563831	332.9384549
L1M6B	LINE	L1	134.5461918	62.89333449	37.2175219	18.95748325	9.676132746	5.297740234	8.102331735	5.45731674	11.02500428
MER121	DNA	TcMar?	6.872618781	9.494929601	9.45783015	7.274353006	2.271811791	3.60112639	1.061795973	0.987200236	2.073010964
LTR37B	LTR	ERV1	35.70758791	20.44445961	14.45735044	20.78962469	13.75071075	8.745271232	6.177265728	13.05858185	14.18701407
LTR23	LTR	ERV1	5.915219332	5.679813668	4.485260798	6.302646112	14.35090457	12.17159976	4.037415288	7.929907018	10.20789905
LTR22	LTR	ERVK	2.486397835	3.215400986	1.685430239	2.349355495	2.204293498	3.171945641	1.146829813	2.35205404	0.08593392
LTR25	LTR	ERV1	34.39575117	208.9821445	236.5217526	149.048865	5.080129749	3.476552253	2.075917176	45.94648511	27.69558091
LTR24	LTR	ERV1	0.660702062	1.22533777	0.826565089	1.265217893	2.920691586	3.348279961	4.158204523	6.920084132	3.901818323
LTR27	LTR	ERV1	0.251632442	0.930638371	1.594470034	1.137227597	1.457053155	1.329686181	0.40525086	0.212605848	0.031584304
LTR26	LTR	ERV1	9.026954992	6.610026508	4.964208696	8.369678019	18.03996955	8.103741906	2.401937283	1.875789157	0.989502793
Tigger20a	DNA	TcMar-Tigger	29.79986759	25.54979783	17.52070782	17.13461601	31.25265676	30.59351561	9.68255885	28.88744946	18.86507104
tRNA-Thr-ACG_	tRNA	tRNA	18.97926224	11.76517268	8.483137505	3.818263421	7.357021624	2.512163163	1.122646722	0.843964392	0.913983658
LTR6A	LTR	ERV1	62.96932026	44.04871989	53.4912016	107.4085025	65.56830999	70.56930367	58.82156041	82.22594421	74.77165192
LTR37A	LTR	ERV1	51.23864752	73.97438278	45.07621932	38.8200282	41.60306523	20.45621648	19.8916923	16.05758052	23.99156566
L1ME3Cz	LINE	L1	265.9630775	277.1844117	182.2713188	171.1109846	230.1079628	173.903672	162.7722757	222.1713957	225.9886405
SUBTEL_sa	Satellite	Satellite	0.013698486	0.011227782	0.02643234	0.062303757	0.011944275	0.010334586	0.018112806	0.043529366	0.107418386
MER4E1	LTR	ERV1	137.5410661	310.9529897	240.9774653	144.4497276	37.47582051	16.66196161	6.72625715	6.00393984	14.98571007
MLT1O	LTR	ERVL-MaLR	82.0682686	76.99912686	66.70488933	107.2153217	93.61610477	63.90626655	24.08221975	58.35242066	60.4258771
U8	snRNA	snRNA	0.262866145	0.905378565	0.776028799	0.389662858	1.410802022	0.290862561	0	0.805030158	0.257660739
LTR10B1	LTR	ERV1	1.007030414	3.729836629	4.365378105	3.715191319	4.570548516	2.193916785	1.291993434	5.269695114	1.894371221
U5	snRNA	snRNA	0.555195291	0.52871025	1.154628011	0.648071603	6.551715284	2.610482866	0.399010601	0.974653696	2.257765839
MER125	DNA	DNA	0.308544746	0.310512751	0.151184579	0.237612689	0.332979593	0.705929098	0	0.138709337	0.018197944
U7	snRNA	snRNA	8.077785845	6.762290523	5.909837397	2.668442454	6.80421497	10.14759067	1.937505047	5.255633934	7.134734584
HAL1b	LINE	L1	95.98088112	82.8618521	60.58424528	51.46739478	49.23713757	47.90132807	21.11752027	37.38669087	48.92240216
U1	snRNA	snRNA	4.034769447	418.455741	395.7704786	12.81273415	15.87793109	12.72841597	3.908221885	4.919918384	13.14916573
U3	snRNA	snRNA	54.47084026	31.41046299	43.87976681	32.36463131	17.14326443	3.2281292	2.730056976	3.408770859	5.570263117
MER97c	DNA	hAT-Tip100	4.00079972	2.939824194	2.03788746	1.284256326	0.662592788	0.886646605	1.052186053	0.091317416	1.971703566
MLT2B1	LTR	ERVL	49.68961546	35.00616429	26.35230774	33.35473237	28.25391004	23.47883798	11.92181042	17.00836276	18.8181906
MER1A	DNA	hAT-Charlie	36.35993693	29.64153097	24.88382464	29.84628436	41.42833729	38.04941197	20.80298828	58.33566532	57.89571757
MER57A1	LTR	ERV1	37.47877916	71.601043	55.86592983	30.64214012	20.1400971	16.18308229	5.04787624	10.85821826	8.948564389
MER127	DNA	TcMar-Tigger	1.2814753	0.950467094	0.527021755	0.560462934	1.190978365	0.740799196	0.528546865	1.017967392	1.133862219
MLT1A0-int	LTR	ERVL-MaLR	12.30571281	29.72510889	35.56071071	22.20228737	20.16636175	20.39304062	3.700837178	6.529229327	7.577756303
LTR86A1	LTR	ERVL	4.001493948	5.276363168	3.387421917	4.026307319	5.389566092	4.807400496	2.097480975	3.900868579	4.590898632
LTR86A2	LTR	ERVL	1.026108164	1.511054248	0.901507613	0.932189295	4.492330591	2.265734208	0.816921178	4.144278669	4.07992981
MER126	DNA	DNA	3.334885118	2.525467978	2.595546994	2.052203327	3.369739044	1.658462677	1.47666904	0.800862691	2.024297929
tRNA-Arg-CGA_	tRNA	tRNA	0	0	0.042446508	0.011441316	0.047407425	0.225990396	0	0	0
MER9a1	LTR	ERVK	0.877889605	0.961383627	0.558083535	2.436559912	18.26155986	10.92259227	2.847141489	4.989430432	4.632904201
Charlie16a	DNA	hAT-Charlie	51.85456156	33.55632478	28.57984265	32.98013922	19.94681365	14.05279341	25.80620639	27.80635724	35.60822555
MER9a3	LTR	ERVK	6.865860747	6.620727641	5.224760155	9.378567399	47.72127898	44.36873588	11.40683076	31.16798968	19.97993548
MER63A	DNA	hAT-Blackjack	77.30996406	47.53600643	29.33629269	59.52292389	35.22467802	22.65351103	12.06243962	24.97245543	26.7731361
MER63C	DNA	hAT-Blackjack	2749.14055	2060.434947	2559.445787	1381.412385	991.0014905	300.111752	29.39188001	8.634561932	9.540554955
MER51C	LTR	ERV1	10.40516723	244.2116675	192.3012055	120.1261314	22.86170808	6.208695995	5.545416284	8.170975419	8.720993203
MER63D	DNA	hAT-Blackjack	22.27048055	16.33419731	12.21995524	14.2718842	19.34063348	20.97631085	8.663068717	11.48771382	18.30745609
MLT2C1	LTR	ERVL	16.14496323	22.64527428	19.14187994	19.35973177	29.07238172	48.13804976	5.856448313	24.48028329	27.47595072
MLT2B5	LTR	ERVL	53.63486027	86.44509653	74.91795914	70.98843022	17.38337463	4.457540332	0.984446502	1.653072906	1.040369443
MLT-int	LTR	ERVL-MaLR	3.730093679	3.588737475	2.685285777	2.596104662	3.809249512	3.520664829	2.415694697	9.24684023	6.828993134
MLT2B4	LTR	ERVL	49.4997406	70.63185128	70.34792842	141.2369458	94.05091221	40.40218191	17.55864939	54.42885055	45.47984387
AluSq4	SINE	Alu	260.3358961	187.4200952	233.994356	140.4712192	264.9793767	302.9210303	199.6381499	251.8824933	263.1545597
AluSq2	SINE	Alu	1564.65411	1305.13269	1372.417713	944.5934522	1707.995141	1567.067689	960.0143503	1415.975907	1937.933435
MER94B	DNA	hAT-Blackjack	4.4026431	3.2161214	2.307460136	4.167347557	4.239673474	3.11138538	5.323764165	3.952375392	5.586353777
U2	snRNA	snRNA	7.112801233	10.15984539	13.93850722	6.888719733	15.0894789	9.965518249	4.402235349	9.276616536	11.25279106
Charlie7a	DNA	hAT-Charlie	12.19868607	13.37677637	8.924997118	8.829314639	13.89707709	16.76243193	6.382953849	12.50658176	12.16391013
MER45A	DNA	hAT-Tip100	35.02056382	36.25373113	28.4751831	42.9413886	34.64274785	22.38560716	7.976337389	21.48128353	20.94883218
MLT1E1A-int	LTR	ERVL-MaLR	1.467504322	2.372223662	1.712818007	2.543265078	1.220610731	0.807912382	0.113369102	1.072554455	0.736146933
MERX	DNA	TcMar-Tigger	3.203408277	2.418934554	1.484848153	3.397481302	7.848422463	6.564479898	3.918275246	2.458107336	4.161287942
MER34C2	LTR	ERV1	9.734963577	5.325752265	4.824775233	5.270534407	7.937219457	6.015442977	3.246956597	12.12278685	6.115764924
Charlie26a	DNA	hAT-Charlie	51.59748507	43.1145186	29.4195406	22.01647467	9.66459852	5.161606838	1.912404989	3.942441766	8.153273946
Cheshire	DNA	hAT-Charlie	11.99441477	12.06589547	9.132582541	9.411843099	21.73278959	15.88883484	9.973932008	20.19202185	25.93858476
tRNA-Ala-GCA	tRNA	tRNA	0	0	0	0	0.075988346	0.006337531	0.048890706	0	0
MER75B	DNA	PiggyBac	0.027396971	0.1746226	0.083942173	0.294324607	0.119016148	0.194493625	0.016054707	0.06745357	0.1316424
MLT1F1-int	LTR	ERVL-MaLR	1.288653361	1.75672048	1.231193314	4.216149005	3.811955336	1.432105239	0.982043966	4.158108564	4.559469539
LTR7Y	LTR	ERV1	75.06878973	160.37975	177.4608317	89.19815724	186.0570653	195.0727475	243.5233693	608.0080429	214.2053188
LTR1F2	LTR	ERV1	8.25646593	15.66972843	72.45109308	40.3376411	17.1616133	2.20436155	0.062052355	1.704062066	2.970698729
LTR1F1	LTR	ERV1	2.95506498	4.05119518	4.906589989	3.793618441	5.255119683	1.190136694	0.303054494	2.272089655	0.283412284
tRNA-Val-GTG	tRNA	tRNA	0	0.011227782	0.009277745	0.175636566	0.356653087	0.492891071	0.067283821	0.110336176	0.460978321
HERVK9-int	LTR	ERVK	3.999583525	3.849293	3.113231942	7.893290129	58.64394666	67.3593468	22.60414981	26.54655307	18.93229657
tRNA-Ser-AGY	tRNA	tRNA	0.013698486	0	0	0	0.380895842	0.041193954	0.001437731	0	0
HERVIP10F-int	LTR	ERV1	6.595710496	15.08853549	18.04694086	11.45881434	17.71632087	13.0235676	11.72771931	22.85602923	18.45460997
HERV3-int	LTR	ERV1	11.10230796	7.407385203	8.339931281	11.94402203	65.57870086	38.27075578	11.00675598	5.801223096	12.57487638
MER92A	LTR	ERV1	1.514505163	0.825670876	0.606507186	0.566051567	1.111035138	6.011202438	1.072154577	0.063498564	0.849599715
MER70-int	LTR	ERVL	1.856804731	1.588899058	1.214069486	3.438838338	10.04870097	4.406753901	8.511844469	15.73688136	15.83998444
LTR7B	LTR	ERV1	68.72102663	139.4934088	142.3494005	86.64920333	267.5866756	234.558466	185.7478258	322.6913386	131.2829069
tRNA-Val-GTY	tRNA	tRNA	0	0	0.009263733	0.001733413	0.300467111	0.208237039	0.006356021	0.004575822	0.003157989
AluJb	SINE	Alu	3642.681106	2806.220861	2801.804302	2232.277687	3848.650985	3376.997798	2044.018404	3055.369325	4425.035339
AluSc5	SINE	Alu	387.9344043	316.3478218	355.4624752	219.1982341	379.3207618	393.1486326	258.6204513	341.7582744	382.2850508
SATR1	Satellite	Satellite	0.153225929	0.797579645	0.872049364	2.035900616	1.538359152	3.631816975	0.121166733	3.516259192	4.123385796
AluSc8	SINE	Alu	723.0722324	613.7295444	672.8579028	445.3408919	816.8832138	786.0108973	542.387606	660.5520136	898.5513435
L1PA10	LINE	L1	183.853642	80.30000557	49.56773229	71.47561447	101.0354815	157.4300177	50.77631382	198.7412698	210.4640778
L1PA13	LINE	L1	43.21953796	66.57210027	46.23990588	62.99405256	217.4898106	191.8039766	54.12300312	133.0076945	150.5583694
L1PA12	LINE	L1	93.76990626	57.53183725	81.73190956	64.13379657	102.0503061	92.32489264	24.97171696	101.7283574	80.80503991
L1PA15	LINE	L1	47.34764997	106.9702787	84.67574598	86.39284121	110.9341409	201.0254888	73.99973559	161.2968843	163.5396434
L1PA14	LINE	L1	48.76679843	39.46096151	36.66912437	50.1424432	54.58900522	90.30407099	42.94987525	56.91953395	60.43436615
L1PA17	LINE	L1	31.39209625	58.76641037	36.42264314	35.84268584	88.9656153	110.4710436	33.72776094	129.1220182	115.4846896
L1PA16	LINE	L1	125.458732	152.9277906	134.9170033	145.261357	187.3034049	235.2650299	82.0142333	262.2087182	255.0507142
HERVFH21-int	LTR	ERV1	5.631614166	3.101404951	8.41348517	7.466652357	8.134103733	16.66372068	3.315351194	4.062165504	6.754845709
L1MC	LINE	L1	99.51035203	76.72595805	69.39407777	90.89868775	171.1478379	73.7210839	35.6930108	56.72130193	71.98020863
LTR43	LTR	ERV1	16.89595776	13.70797004	7.772054953	7.729779311	8.613177926	6.055224205	3.849004595	8.363909123	21.61353626
L1MD	LINE	L1	143.5356531	132.6250949	110.0234797	154.8712325	165.4339349	119.4333843	78.66908252	125.6648798	160.1200831
MLT1J	LTR	ERVL-MaLR	578.6461316	415.7542898	470.0388738	598.495617	338.6231241	183.434646	88.69805229	205.5153222	196.0298511
MLT1N2	LTR	ERVL-MaLR	222.6424872	144.2025045	162.5414598	159.0205261	87.90913287	46.94154525	15.28492911	40.65519389	37.13740228
_CATTC_n	Satellite	Satellite	0.238755551	0.352235589	0.741458409	2.009393361	3.041656306	4.837292633	5.111724068	3.283557449	2.476366278
LSU-rRNA_Hsa	rRNA	rRNA	967.0286911	8512.232908	8074.439814	4323.476768	5442.152327	6521.953972	6776.069058	7473.89194	7305.558939
MLT1H2-int	LTR	ERVL-MaLR	2.257372665	1.64032062	0.940153916	1.50683913	5.175013007	3.874523925	1.523431745	3.33980777	3.253598317
HERVL18-int	LTR	ERVL	5.586877135	9.26414711	5.683904667	12.91537426	10.5119128	0.263600585	0.40086356	2.957621637	0.976483955
tRNA-Phe-TTY	tRNA	tRNA	0.012876891	0	0.031474991	0.118010708	0.161773176	0.074971091	0.002323463	0.033463146	0.06001075
tRNA-Thr-ACA	tRNA	tRNA	0	0	0.032217414	0.019208073	0.118350289	0	0	0	0.020979577
MSTB2-int	LTR	ERVL-MaLR	0.238383656	0.167516854	0.246592352	0.863378311	0.208576704	1.134797766	0.342100481	0.740885058	0.68672557
MamRep137	DNA	TcMar-Tigger	145.964575	107.0045631	82.99449377	56.75718569	34.25335693	34.26701796	51.9608233	49.85384722	47.71003503
MER66B	LTR	ERV1	29.97841053	44.95411587	27.84136856	37.56522798	31.35457407	22.57254497	10.71202175	18.34898019	14.84806703
MER83	LTR	ERV1	2.800401033	4.751297125	4.140397865	4.925536803	3.827191391	4.58708816	1.538734096	5.837933943	4.362230636
MER91A	DNA	hAT-Tip100	48.55663888	36.75667016	28.60172223	46.28976169	27.03107286	21.09267769	12.20808343	30.76673769	48.57651351
MLT1J-int	LTR	ERVL-MaLR	11.75191618	13.99906456	11.02153548	15.39325155	10.25328638	23.30255802	4.875705186	13.53463462	11.57305449
MER45R	DNA	hAT-Tip100	9.539169877	7.14806686	5.018180462	8.299977693	3.758065797	2.284471137	2.283487959	1.041748745	2.221307656
MER4D0	LTR	ERV1	66.38473169	44.75330226	45.78329021	52.41279189	10.69856009	8.005845332	7.341079933	6.993322256	7.320531088
BLACKJACK	DNA	hAT-Blackjack	64.60458705	51.73092349	42.33348765	32.94177994	20.37320135	19.52169486	6.466144195	33.79368899	33.89008327
MLT1A1	LTR	ERVL-MaLR	187.6780645	275.7785764	334.9804454	295.0915373	178.8324359	102.741294	39.50239563	66.61765133	76.78708681
MLT1A0	LTR	ERVL-MaLR	221.5110468	325.6234289	324.4114675	323.603947	288.7062776	196.5342608	85.6213576	173.3602439	171.1251413
LTR14A	LTR	ERVK	37.30381339	52.27495156	66.94738551	64.61500442	26.71490571	15.01940717	1.779518048	0.720631824	1.738679456
HERVL-int	LTR	ERVL	1.362075355	2.420243601	4.001481277	17.9951217	131.3525307	114.7764349	8.768908606	34.52773469	28.39545643
MER91C	DNA	hAT-Tip100	63.17372975	42.35361616	38.1965176	50.19696309	20.50351061	8.536486415	6.175435346	12.97826945	18.41380954
L1MA5	LINE	L1	48.26846365	132.6242526	119.3017694	110.8783041	54.62682001	69.13063394	41.31984547	78.76546345	105.0941874
